Serial Number,Song Name,Hebrew Date Folder,Singer,Copied Drive ID
70711,אלי לוין - קל מסתתר - ווקאלי,תמוז תשפה,סינגלים חדשים,1jB3bZYx7Ih7G3t8m6Idd97hqIT5kF0kf
70712,אלעד שער - מי שאמר - ווקאלי,תמוז תשפה,סינגלים חדשים,1Bn5MKpzCZ8qC8PFBJMHEsrCVa0HUFvI2
70713,מאיר בן דרור - בקשו פני - ווקאלי,תמוז תשפה,סינגלים חדשים,1RVQjvzWkZ8KvOQAQDg-k-_kXIXHYxWkI
70714,אהרן בירק & ארי גולדוואג - הלב שלי - ווקאלי,תמוז תשפה,סינגלים חדשים,1pcgUdUQVuJ--6iKikebmRA6E3QmOO0yW
70715,ארי גולדוואג & רפאל קליין - שלח אהבתך - ווקאלי,תמוז תשפה,סינגלים חדשים,11g20A-m3zaBd9alYJ_PRKu9viD5hlkBN
70716,מאיר חג'בי & ליאור חג'בי - אני מאמין - ווקאלי,תמוז תשפה,סינגלים חדשים,15lKah1zJEvjaRy36qYaCHjBcdnQNC7RX
70717,עוזיאל דייטש - מתי תמלוך - ווקאלי,תמוז תשפה,סינגלים חדשים,1275gfW21qz67fmDkcbdN9rx1J3MuAh6w
70718,מקהלת ווקאל CHOIR - ובירושלים תנוחמו - ווקאלי,תמוז תשפה,סינגלים חדשים,18KcElR7HnE1zNpB3EI6aHCpujZ_NPaz2
70719,ארי גולדוואג & אלי קלמר - אמת מלכנו - ווקאלי,תמוז תשפה,סינגלים חדשים,1u2ZuBK5dwrxjtbFdT4lIXsIxNCrH7fCS
70720,איתן גדליה & ארי גולדוואג - אבא - ווקאלי,תמוז תשפה,סינגלים חדשים,19C7lLuiPVeK57w88lr3U90uP8nW4EKCK
70721,שלמה זמיק & ארי גולדוואג - אהבת חינם - ווקאלי,תמוז תשפה,סינגלים חדשים,1xOnadHpTTa2QOSJPNYz8QHRTGRpPgEMu
70722,איצי וולדנר & יחיאל שראן - מזמור לתודה - ווקאלי,תמוז תשפה,סינגלים חדשים,1pLEkUr9mJP6NE2it3H6oTntFT8-n-t-M
70723,יעקב שוואקי & מכביט'ס - קדיש - ווקאלי,תמוז תשפה,סינגלים חדשים,1UN1A7Ha3IgLjQQe9OXmo6VjUbq15V8yl
70724,משה קליין - להביט קדימה,אב תשפה,סינגלים חדשים,1MgZxn0ytpz777V_7ShtWNAJMz9qHN5XY
70725,טוביה אייכלר - פתח ליבי,אב תשפה,סינגלים חדשים,1hh4XbIrEyqs17ZikhSpb9teDInXDEGBX
70726,אביעד גיל & נריה אנג'ל - יתברך שמך,אב תשפה,סינגלים חדשים,1n6KRD4hNChtrrGE3aoA-qYfUgrLuVH1-
70727,אוהד מושקוביץ - לנצח,אב תשפה,סינגלים חדשים,1BpzesPHIOLrEhuVrELohaQtaqxO6TZKN
70728,יעקב שוואקי & אמיר דדון - גוף ונשמה,אב תשפה,סינגלים חדשים,1s66tpwj6i_bIyg0lXJEDHPY8VLvBL_M-
70729,שמוליק קליין - הלוואי,אב תשפה,סינגלים חדשים,1Tj7pX5Kv_tWZZ0h0pQmb9q3Pp6r7ngVk
70730,יעקב ישראל - לא שוכח להודות,אב תשפה,סינגלים חדשים,1dBjWxkyRI-EYnuZqaVxEn5_Z1AP4-QIY
70731,אהרל'ה וינטרוב - כ'אפטס אריין,אב תשפה,סינגלים חדשים,1FpwM0FY72qMGcB_st14AVTUUlmIBRrxD
70732,"אבי דויטש, ארי גולד, שמחה בירנהאק - מחרוזת להיטים",אב תשפה,סינגלים חדשים,139r6W63L8h-H6ZrEqjUfysF0grcRKTHY
70733,אודי דמארי - כמו גדול,אב תשפה,סינגלים חדשים,1SBMGebFHez-2HfZRZqrg8PCHFgw_ggPb
70734,איציק וינגרטן - יעננו,אב תשפה,סינגלים חדשים,1yq-JfRhl9bbYpMABCk_g7zjI5yBNDqre
70735,מקהלת שירה - שירים ושיעורים 5 - תקציר האלבום,אב תשפה,סינגלים חדשים,1TVIdPhmFHHq4CT4XNQgXlv90APF5VMm9
70736,יוסף גשטטנר - לבי - תקציר האלבום,אב תשפה,סינגלים חדשים,1UULssVNoGkeAIBlPBOHZuQurR4m3Ckx_
70737,אברהם מרדכי שווארץ & אנטשי פרידמאן - הייליגע שעפעלעך - תקציר האלבום,אב תשפה,סינגלים חדשים,1c4b_LSk4__x1tM3l6wT3byxXbJYrLYaK
70738,נחמן פילמר - סט רמיקסים קיץ 2025,אב תשפה,סינגלים חדשים,1LofMjhyF4YoWBgOjPBkbQh-3ev6KYOIR
70739,שמוליק שינדלר & מוישי כהנא - יודע תעלומות,אב תשפה,סינגלים חדשים,1ypFH-aKpGAfb_nuJlykj7mK9uF14I9lJ
70740,מני דיסקינד - לב נשבר,אב תשפה,סינגלים חדשים,1E-VMRRCIhf1uaQsGrhS3VzmuF2TdKir6
70741,יידל & מרדכי בן דוד - אתה השם,אב תשפה,סינגלים חדשים,1VkTYUHqlehU6Ixq7Yjdb-YkF8AQrbMnK
70742,זושא - איכה,אב תשפה,סינגלים חדשים,1ony1koL8dceWmJu1Sp5kse2n2tdMzDUp
70743,משה טישלר - והביאנו,אב תשפה,סינגלים חדשים,1DJ6FY9Fv66hbQGycruhcMOwqgq8FiBnS
70744,בנצי מרקוס - ונגלה,אב תשפה,סינגלים חדשים,1qqpNWcoEkA40e9N3kjf-neiG2UauXSGD
70745,ילד הפלא - בוני עולם,אב תשפה,סינגלים חדשים,1FI--6t1OsLUCYW_BBquz2VDXUhxBAFpg
70746,נסים סאאל - Ah! Mes Amis,אב תשפה,סינגלים חדשים,1-V7wttBuX2SlkL9usuo5EDHh5J4BHo5N
70747,מאט דאב & מרדכי שפירא - אנא עבדא,אב תשפה,סינגלים חדשים,1kmBGKtejqLJLonpqCGrMHiFS0pTU4KGQ
70748,בערי וועבער & מקהלת שירה - תדבר איתו,אב תשפה,סינגלים חדשים,11dGASph_2ZxJb7BNxBIG9OGEEPAT2Xge
70749,יוסף ניוקם & נפתלי קמפה - סלבודקא ניגון,אב תשפה,סינגלים חדשים,1JT_3568XEeuw-1LEdHK0Vf4gvQ8feROc
70750,נהוראי אריאלי - הלב שלי על דרייב,אב תשפה,סינגלים חדשים,1yghs6pz-CdSNlcrj8LY1a5ZuqpZcekLO
70751,"אייזיק האניג, ברוך שלום, מקהלת תנועה - קינדערלעך",אב תשפה,סינגלים חדשים,1qZ62jeo33xUswfgBSJ_7wbm7Wc-900h2
70752,אלחנן אלחדד - לצאת אל האור,אב תשפה,סינגלים חדשים,1NQ8KN-_nA6La_LssQ-FI04D0oRku7zYH
70753,הרשי אייזנבך - קל אחד,אב תשפה,סינגלים חדשים,1db6Yrr374KtxrK1NrHxcY1lOlLVjY13E
70754,יצחק צין - ברכת הבית,אב תשפה,סינגלים חדשים,1U9yLx2OdALrzFIcc4YlS_Yu-5at8rohH
70755,שמוליק פשקוס - די לעצטע מינוט,אב תשפה,סינגלים חדשים,1Xu1vsniJkQjbDyeUCuTRnURCTD6jCJkQ
70756,קובי ברומר & אברומי וינברג - לנגן & בלעדיך,אב תשפה,סינגלים חדשים,1jIBHYnPY8uHrQz_5IhYqb464tS8Jc2Dk
70757,חיים פורטל & קובי ברומר - עוד הכל יסתדר,אב תשפה,סינגלים חדשים,1WBVsED2HwDfQD9kNMxtxwSe0eJWMpha-
70758,קובי ברגר & יהודה פכטר - ותחזינה עינינו,אב תשפה,סינגלים חדשים,1dXzVgj3A7yRoCxmrbSUD7OvNeZUe3aBa
70759,"אברמי שטרויס, מאטי אטיאס, שייע גרוס - והוא כחתן",אב תשפה,סינגלים חדשים,1X1so9_QnKiBt_N3kIhgsqsBmeDX3qhE0
70760,עקיבא - אבא תודה,אב תשפה,סינגלים חדשים,10e9-QCKLmnecFB-k8wCjQWWqijTY4gLH
70761,פיני איינהורן - יד ביד,אב תשפה,סינגלים חדשים,1AMh_YSHRpiMnOIFwRQh0qRXbfLVF7ba0
70762,אהרן רזאל & בן ארצי - נפגש מחר,אב תשפה,סינגלים חדשים,1fT_RFwg4_Bg6BdB0rFv9gAObviUwl8mv
70763,שמחה אברמצ'יק - נפשי ישובב,אב תשפה,סינגלים חדשים,1f3gEwO9wvNAA4oCu5gT6Dlikm0t0iTbf
70764,ארי היימאן - אם אשכחך,אב תשפה,סינגלים חדשים,1OAwWezNRzRjwShdbHvMCFYHxREoGBd8t
70765,שמוליק גפנר - שלם ישלם,אב תשפה,סינגלים חדשים,1yvw5BG6HCQOakZ9DyTGvgH4VO2-B6LRm
70766,שלוימי דסקל - בעל הישועות,אב תשפה,סינגלים חדשים,1F_w0RbvujtDaeCKhs-DeeCzo2xbIeyUl
70767,מאיר אדלר - די שיפעלע פארט אין פארט,אב תשפה,סינגלים חדשים,1uRQzCKU4LYSULvBSYxcNWDhSzhRnmCNE
70768,יוסי רוטנר & רולי מנדלזון - המחרוזת,אב תשפה,סינגלים חדשים,1ymD_GY44UGZ0z2MfaizbbNWkRfUMHk-K
70769,יהודה נר - החיים שאחרי,אב תשפה,סינגלים חדשים,1UN5Nwh2Dp_bmPBtlAQkcHZOgEZ91EZRB
70770,ישראל פורטנוי - שיבנה,אב תשפה,סינגלים חדשים,17UMQkR-NvcTQj6t96gE7Xky7pN1Ik459
70771,הערשי בלייך - אויגעלעך,אב תשפה,סינגלים חדשים,1Vi-Mk4Hg99dQL9skji57WxQrzAkbsENV
70772,איצי וולדנר - נחמה,אב תשפה,סינגלים חדשים,1Kn9UKSdqkQ_e8mwbjd3I2vCmdKX2e0mW
70773,מקהלת משאלות & אהרן רזאל - מחרוזת אהרן רזאל,אב תשפה,סינגלים חדשים,1sLLqn197U8dbz0MVRi21DinZyTrQGGnZ
70774,יהושע מרקוביץ - אשת חיל,אב תשפה,סינגלים חדשים,1e39LcK_8txNOX6iPVff4mNTnae-lJdjM
70775,איצי קפלוביץ & ארי גולדוואג - תלמידי חכמים,אב תשפה,סינגלים חדשים,1tCUAZhNYINpll0DC4hn2zAT8be1Fmhu7
70776,זאבי ויינשטוק - נחמו,אב תשפה,סינגלים חדשים,1rD9X5arQ0fyJDVo6iCIlia5U6pMsa45H
70777,יוסף קרדונר - מלא טוב,אב תשפה,סינגלים חדשים,1sey3vOsxYURpsAR7z2o2SLv6UYbFpQWE
70778,יואל ושמואל אלהרר - שערי,אב תשפה,סינגלים חדשים,1cNjZw-0z_3v2aBLcDULMZFdr8lZ-Wg6W
70779,חילי וגשל - מיין זיידנ'ס אשת חיל,אב תשפה,סינגלים חדשים,1fZiwj2xDgJ0xvfpO73EsAHl6CzTBTZeU
70780,"אלייצור, איזי, בר צברי - תשמור עלי - Live",אב תשפה,סינגלים חדשים,1PZsJ5Nbv_QnrrPTlIC6-uppDofqjQkHs
70781,בערי וועבער - אשירה,אב תשפה,סינגלים חדשים,1vBSbO5hWcFeGAk-zgE8TPwGVPkPAWT0D
70782,בערי וועבער - לא לפחד,אב תשפה,סינגלים חדשים,1yOT02z8xak2vNAVsWzkajiKrb5iucUih
70783,בערי וועבער - ותשחק,אב תשפה,סינגלים חדשים,18u-XdZDzkPwk6w7gO4r0rpvtb2O2OIYH
70784,"בערי וועבער - אשירה, לא לפחד, ותשחק",אב תשפה,סינגלים חדשים,1XVl4t8tHImrf3UDQI7mCHAZRoZZUVB3Y
70785,שמחה פרידמן - מוכרחים לרקוד,אב תשפה,סינגלים חדשים,1S4N-xEaKzpvUi3GZcYC1duO_IZ0r9igq
70786,ארי גולד - מה רבו,אב תשפה,סינגלים חדשים,1o9cjt-6RJureK4a5f5TzIIKdd0OJjGoZ
70787,שי וינר - תן לעצמך לחלום,אב תשפה,סינגלים חדשים,1C_3CWMYbjAuB5B8P04p1y4jwO3_UwqoN
70788,שראל סופר - אני לא לבד,אב תשפה,סינגלים חדשים,1TdX5i7_riG29uBnC3W_vKu7Dp1AE27bk
70789,מוישי באדנסקי - לאמיר לערנען תורה,אב תשפה,סינגלים חדשים,1db9P34smZg5Pq8cwOAIlnygIlbca8gcM
70790,מוטי שטיינמץ - אמונה ובטחון - תקציר האלבום,אב תשפה,סינגלים חדשים,1AKhysuC1AwRtX3QWXFXDb4XCXGhTIl9e
70791,שוקי סלומון & שמוליק ברגר - שיר התקווה,אב תשפה,סינגלים חדשים,1U5eRp0PQszDnAvbgHyBX1IcTmHpy9TtH
70792,מוטי שטיינמץ - להודות,אב תשפה,סינגלים חדשים,1Q0zT0gYt0g8_rvEDDIL3gW2nRyWIcu3x
70793,"אברהם פריד, חיים ישראל, בנצי שטיין - נשמת",אב תשפה,סינגלים חדשים,1HpyzATt-6Vdlwg327Szj7irBCJxEjr1e
70794,מורדי ויינשטיין - אני מאמין,אב תשפה,סינגלים חדשים,1slNO14la1_PAX2ZaIObru7AjUrz5QuSJ
70795,אריה רובין - ומחה,אב תשפה,סינגלים חדשים,17qeIRDhcWsRCmCJ5XGRJivNWOvoz61go
70796,שלומי & מיילך משה פייג - ירושלים מיין קרוין,אב תשפה,סינגלים חדשים,1_vvy-JLTMpOvOocyFDO--d0VjFo19lyU
70797,נתן שוהם - בלעדיך,אב תשפה,סינגלים חדשים,1RZgf-JKK5MvPamSGANCViyiyZrDbM5VZ
70798,דניאל יטיב - לא צריך ת'סוף,אב תשפה,סינגלים חדשים,1DAKAacgMsA868lsGZpJYs6hvU028whGt
70799,"יואלי דוידוביץ, אהר'לע סאמעט, מקהלת מלכות, מקהלת חסידימלעך - בנים אתם",אב תשפה,סינגלים חדשים,1CF6BF_cIKIPogWvmI9hJw2NZYL30u_Xi
70800,שמעון קריימר & עקיבא קלר - ובחנוני,אב תשפה,סינגלים חדשים,1GbbUvAjqiya1IEf6anyryAaK3uMu0W2Z
70801,שרוליק מילר - חופה Live,אב תשפה,סינגלים חדשים,1SJHRW9ca3-vtTIZ-OG4AUvLDaAfOfYcN
70802,יניב בן משיח & עמי מימון - ככה השם רצה,אב תשפה,סינגלים חדשים,1olx0OikCdB46gTKt05iDpnJE87LfIcaW
70803,הערשי ויינברגר - פליגעלעך,אב תשפה,סינגלים חדשים,1RSnnC82qDUjliSOlMZR9pxVq-pwWJLVg
70804,משה דוויק - כולנו ילדים של מלך,אב תשפה,סינגלים חדשים,1mRVpZqtheq8LZ-YX-4_AVZbAHLhv7y3i
70805,ישי ריבו - עוד ישמע - גרסת החופה,אב תשפה,סינגלים חדשים,1xi-ZR49l7Fe5v3Pzh2zGbW-6HQxbkIGB
70806,נמואל - והיה ה',אב תשפה,סינגלים חדשים,1zFPfPVNnir0l1p8x-nk_hKeH7zaOvICK
70807,מקהלת נשמה & מונה רוזנבלום - זה היום,אב תשפה,סינגלים חדשים,1b6yHwxdpvRyp6--D8Y1CWj95NPaFKYNb
70808,"מרדכי בן דוד, יידל, שלומי גרטנר, נמואל - והכן Live",אב תשפה,סינגלים חדשים,1dstF4wHvjAjYTP4A9pp124jz9r85vVq6
70809,הערשי ויינברגר - א אינגעלע,אב תשפה,סינגלים חדשים,1w7h2X9K6f-rpOSjjYhRB4agUIxKpru3m
70810,נסים סאאל - La Donna E Mobile,אב תשפה,סינגלים חדשים,1gNsZSG_0EzEaHOgepgC1BVhiMEEv0DC0
70811,יודי ביאלוסטוצקי - מהרה,אב תשפה,סינגלים חדשים,10aIIJzYn4WaAT2a-9y3Vsw_i7WMZQlwU
70812,אידיש נחת - אשר יצר,אב תשפה,סינגלים חדשים,1yVMocXhgkJgezQZwl2_Vk21amMGSQzkd
70813,שמוליק סוכות - מתנות,אב תשפה,סינגלים חדשים,1lWc_tlpQ5D4qD3YE-yvXkCBitssP9c4q
70814,אפרים אטיאס - מעל הזמן,אב תשפה,סינגלים חדשים,1yJC_ZcTrPVxv1rMSrHjvkoMl58Ghp_Ox
70815,נחמן פילמר - סט רגאיי יהודי,אב תשפה,סינגלים חדשים,1bHKe_lkAaVQU2Zi_er9YwEHMbI7kC5Th
70816,אליה והב - עונת החתונות,אב תשפה,סינגלים חדשים,171AnIbL5oJDvCJmI0a0GX_mBDwQBnhhN
70817,אליה והב - אומן,אב תשפה,סינגלים חדשים,1pn42YtE8RQiZF4HQUaNnmaMX1tyN0yb9
70818,אבי הס - בשיר מזמור פרק ק׳ - מזמור לתודה,אב תשפה,סינגלים חדשים,1RbjBrAK1uMmRSvvNMZPI1IlK-zFIemO8
70819,לוי פאלקאוויטש & מקהלת שירה - מצוה,אב תשפה,סינגלים חדשים,1VRnWjhs5pEhip9rfJ7F-iiIfzqHDU2m0
70820,מקהלת TYH Boys - Finish Line,אב תשפה,סינגלים חדשים,1PySSD5jI06a-ONsoNCWWtX1PN_f-TE0T
70821,דוד חפצדי - מחרוזת אשיקסיין,אב תשפה,סינגלים חדשים,1Ir8haNUvEX24NxRWAvHkVSqcyvkkTEDc
70822,ישראל צוברי - ברכת כהנים,אב תשפה,סינגלים חדשים,1FVjD5PyQ99eR_lJ2QGSlQx1iOtcism33
70823,יענקי היל - שבת שלי,אב תשפה,סינגלים חדשים,1yn4UabVwZr-en7CFWMTv4ooDaY5G0rBD
70824,יובל טייב - תן בביט,אב תשפה,סינגלים חדשים,10ff_JG-NYiobqwQszMvI0dDTZUMQpuvv
70825,יצחק בן ארזה - למקדשך תוב,אב תשפה,סינגלים חדשים,1JiSQ9Cj-hD-Lws2D5qWUeUr2WLQdritg
70826,שעיה קיי - אני מאמין,אב תשפה,סינגלים חדשים,1JfWzJHn5HiEzFK3ecFhL9Q6SPk2FimFw
70827,יאיר משענייה - מהרה,אב תשפה,סינגלים חדשים,173AiolQ_Vt_3HIqz3e7cWm-TIJk52QRZ
70828,קובי מירסקי & ישיבת רש''י - מחרוזת תורה,אב תשפה,סינגלים חדשים,1-Ox9SRF8_BneYYuc8QVeOgoOsjxyUetS
70829,נותי פוקס - הללי נפשי,אב תשפה,סינגלים חדשים,1EFRjSycE8Thsmrtd7KmTGffqfA4I_IbU
70830,אביה שרמן & מוישי פרסברגר - יהודי פשוט,אב תשפה,סינגלים חדשים,1Z6ClDkKXOvXgve5QJuvqjOpSSOAeApgv
70831,אושי לנדסמן & מקהלת מלכות - א קאדאטשקע אין בני ברק,אב תשפה,סינגלים חדשים,1IFjm8-S7mKMQ2iXpNFfIuK3Eu7huiZdO
70832,מקהלת ידידים - מנאן,אב תשפה,סינגלים חדשים,1wZ1QJb0-jGQo7tPRtpNiq9ijeWlTFNPW
70833,HBS - טיק טאק,אב תשפה,סינגלים חדשים,1iPuLTrv35Xlzli7w4hclWJB2V06xPKX8
70834,גד אלבז & אבישי אשל - תקוות,אב תשפה,סינגלים חדשים,1EsG91IaloUiRifPdyfCDOxBojafW5o5Y
70835,"יואלי קליין, שרולי גרין, שייע גרוס, הערשי ויינברגר, מוישי שווארץ, חיים הורוויץ - ושכנתי בתוכם",אב תשפה,סינגלים חדשים,1WANILpmpiyF6JVjMpYe6-JhK47Yuub5F
